374,11.32,10.45,7.425,7.636,7.109,0.6644,3.387,,,,,
375,12.09,10.77,7.321,5.381,8.198,1.932,6.789,,,,,
376,10.5,9.888,4.946,3.367,6.656,1.181,3.02,,,,,
377,12.81,9.646,8.484,7.595,7.749,11.29,5.835,,,,,
378,10.87,13.78,6.714,10.19,8.045,11.88,2.314,,,,,
379,12.34,5.629,13.98,14.98,7.929,7.281,2.875,,,,,
380,9.615,4.545,9.765,9.07,6.403,2.471,5.647,,,,,
381,14,10.4,10.77,7.299,6.692,4.902,4.219,,,,,
382,12.04,10.94,10.18,2.21,4.822,5.562,1.724,,,,,
383,11.3,10.89,10.4,4.422,7.288,0.6654,6.299,,,,,
384,10.04,11.21,9.088,7.096,6.015,0.3327,2.111,,,,,
385,12.01,13.43,6.204,4.739,7.599,3.753,1.297,,,,,
386,12.9,15.22,14.93,9.254,8.493,2.775,7.006,,,,,
387,6.749,13.08,9.377,7.652,3.828,5.249,1.122,,,,,
388,11.69,6.533,10.36,6.003,4.968,8.211,6.459,,,,,
389,7.638,9.703,13.5,9.139,5.794,12.63,7.151,,,,,
